,Player Name,Seasons in NBA,First Season Played,Last Season Played,Birthdate,Birth City,Birth State or Country,College Name,Draft Number Picked,Draft Round,Draft Team,Draft Year,Team (3 Letter),Age,Player Height,Player Weight,Season,Salary,Team City,Team State,Team Name
9160,Ramon Sessions,11,2008,2018,1986-04-11,Myrtle Beach,South Carolina,"University of Nevada, Reno",56th overall,2nd round,Milwaukee Bucks,2007,CHA,31.0,190.5,86.18248,2016-17,6000000.0,Charlotte,North Carolina,Charlotte Hornets
9161,Ramon Sessions,11,2008,2018,1986-04-11,Myrtle Beach,South Carolina,"University of Nevada, Reno",56th overall,2nd round,Milwaukee Bucks,2007,WAS,32.0,190.5,86.18248,2017-18,2986463.0,Washington DC,Washington DC,Washington Wizards
4983,Randell Jackson,2,1999,2000,1976-01-16,Boston,Massachusetts,Florida State University,,,,,DAL,24.0,210.82,97.52228,1999-00,,Dallas,Texas,Dallas Mavericks
9826,Randolph Morris,4,2007,2010,1986-01-02,Houston,Texas,University of Kentucky,,,,,NYK,21.0,210.82,117.93392,2006-07,,New York,New York,New York Knicks
9827,Randolph Morris,4,2007,2010,1986-01-02,Houston,Texas,University of Kentucky,,,,,NYK,22.0,210.82,117.93392,2007-08,810000.0,New York,New York,New York Knicks
9828,Randolph Morris,4,2007,2010,1986-01-02,Houston,Texas,University of Kentucky,,,,,ATL,23.0,210.82,124.7378,2008-09,797581.0,Atlanta,Georgia,Atlanta Hawks
9829,Randolph Morris,4,2007,2010,1986-01-02,Houston,Texas,University of Kentucky,,,,,ATL,24.0,210.82,124.7378,2009-10,855189.0,Atlanta,Georgia,Atlanta Hawks
6244,Randy Foye,11,2007,2017,1983-09-24,Newark,New Jersey,Villanova University,7th overall,1st round,Boston Celtics,2006,MIN,23.0,193.04,96.615096,2006-07,2448240.0,Minneapolis,Minnesota,Minnesota Timberwolves
6245,Randy Foye,11,2007,2017,1983-09-24,Newark,New Jersey,Villanova University,7th overall,1st round,Boston Celtics,2006,MIN,24.0,193.04,96.615096,2007-08,2631840.0,Minneapolis,Minnesota,Minnesota Timberwolves
6246,Randy Foye,11,2007,2017,1983-09-24,Newark,New Jersey,Villanova University,7th overall,1st round,Boston Celtics,2006,MIN,25.0,193.04,96.615096,2008-09,2815560.0,Minneapolis,Minnesota,Minnesota Timberwolves
6247,Randy Foye,11,2007,2017,1983-09-24,Newark,New Jersey,Villanova University,7th overall,1st round,Boston Celtics,2006,WAS,26.0,193.04,96.615096,2009-10,3575761.0,Washington DC,Washington DC,Washington Wizards
6248,Randy Foye,11,2007,2017,1983-09-24,Newark,New Jersey,Villanova University,7th overall,1st round,Boston Celtics,2006,LAC,27.0,193.04,96.615096,2010-11,4250000.0,Los Angeles,California,LA Clippers
6249,Randy Foye,11,2007,2017,1983-09-24,Newark,New Jersey,Villanova University,7th overall,1st round,Boston Celtics,2006,LAC,28.0,193.04,96.615096,2011-12,4250000.0,Los Angeles,California,LA Clippers
6250,Randy Foye,11,2007,2017,1983-09-24,Newark,New Jersey,Villanova University,7th overall,1st round,Boston Celtics,2006,UTA,29.0,193.04,96.615096,2012-13,2500000.0,Salt Lake City,Utah,Utah Jazz
6251,Randy Foye,11,2007,2017,1983-09-24,Newark,New Jersey,Villanova University,7th overall,1st round,Boston Celtics,2006,DEN,30.0,193.04,96.615096,2013-14,3000000.0,Denver,Colorado,Denver Nuggets
6252,Randy Foye,11,2007,2017,1983-09-24,Newark,New Jersey,Villanova University,7th overall,1st round,Boston Celtics,2006,DEN,31.0,193.04,96.615096,2014-15,3000000.0,Denver,Colorado,Denver Nuggets
6253,Randy Foye,11,2007,2017,1983-09-24,Newark,New Jersey,Villanova University,7th overall,1st round,Boston Celtics,2006,OKC,32.0,193.04,96.615096,2015-16,3135000.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
6254,Randy Foye,11,2007,2017,1983-09-24,Newark,New Jersey,Villanova University,7th overall,1st round,Boston Celtics,2006,BKN,33.0,193.04,98.883056,2016-17,2500000.0,Brooklyn,New York,Brooklyn Nets
3126,Randy Holcomb,1,2006,2006,1979-08-08,Chicago,Illinois,"California State University, Fresno, San Diego State University",57th overall,2nd round,San Antonio Spurs,2002,CHI,26.0,205.74,99.79024,2005-06,52033.0,Chicago,Illinois,Chicago Bulls
7574,Rashad McCants,4,2006,2009,1984-09-25,Asheville,North Carolina,University of North Carolina,14th overall,1st round,Minnesota Timberwolves,2005,MIN,21.0,193.04,93.893544,2005-06,1538400.0,Minneapolis,Minnesota,Minnesota Timberwolves
7575,Rashad McCants,4,2006,2009,1984-09-25,Asheville,North Carolina,University of North Carolina,14th overall,1st round,Minnesota Timberwolves,2005,MIN,22.0,193.04,102.511792,2006-07,1653720.0,Minneapolis,Minnesota,Minnesota Timberwolves
7576,Rashad McCants,4,2006,2009,1984-09-25,Asheville,North Carolina,University of North Carolina,14th overall,1st round,Minnesota Timberwolves,2005,MIN,23.0,193.04,95.25432,2007-08,1769160.0,Minneapolis,Minnesota,Minnesota Timberwolves
7577,Rashad McCants,4,2006,2009,1984-09-25,Asheville,North Carolina,University of North Carolina,14th overall,1st round,Minnesota Timberwolves,2005,SAC,24.0,193.04,97.52228,2008-09,2620126.0,Sacramento,California,Sacramento Kings
5584,Rashad Vaughn,3,2016,2018,1996-08-16,Minneapolis,Minnesota,"University of Nevada, Las Vegas",17th overall,1st round,Milwaukee Bucks,2015,MIL,19.0,198.12,91.625584,2015-16,1733040.0,Milwaukee,Wisconsin,Milwaukee Bucks
5585,Rashad Vaughn,3,2016,2018,1996-08-16,Minneapolis,Minnesota,"University of Nevada, Las Vegas",17th overall,1st round,Milwaukee Bucks,2015,MIL,20.0,198.12,91.625584,2016-17,1811040.0,Milwaukee,Wisconsin,Milwaukee Bucks
5586,Rashad Vaughn,3,2016,2018,1996-08-16,Minneapolis,Minnesota,"University of Nevada, Las Vegas",17th overall,1st round,Milwaukee Bucks,2015,MIL,21.0,198.12,91.625584,2017-18,2338653.0,Milwaukee,Wisconsin,Milwaukee Bucks
4477,Rashard Lewis,16,1999,2014,1979-08-08,Pineville,Louisiana,,32nd overall,2nd round,Seattle SuperSonics,1998,SEA,20.0,208.28,97.52228,1999-00,,Oklahoma City,Oklahoma,Oklahoma City Thunder
4478,Rashard Lewis,16,1999,2014,1979-08-08,Pineville,Louisiana,,32nd overall,2nd round,Seattle SuperSonics,1998,SEA,21.0,208.28,97.52228,2000-01,3920000.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
4479,Rashard Lewis,16,1999,2014,1979-08-08,Pineville,Louisiana,,32nd overall,2nd round,Seattle SuperSonics,1998,SEA,22.0,208.28,97.52228,2001-02,4413375.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
4480,Rashard Lewis,16,1999,2014,1979-08-08,Pineville,Louisiana,,32nd overall,2nd round,Seattle SuperSonics,1998,SEA,23.0,208.28,97.52228,2002-03,6233766.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
4481,Rashard Lewis,16,1999,2014,1979-08-08,Pineville,Louisiana,,32nd overall,2nd round,Seattle SuperSonics,1998,SEA,24.0,208.28,97.52228,2003-04,7012987.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
4482,Rashard Lewis,16,1999,2014,1979-08-08,Pineville,Louisiana,,32nd overall,2nd round,Seattle SuperSonics,1998,SEA,25.0,208.28,97.52228,2004-05,7792208.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
4483,Rashard Lewis,16,1999,2014,1979-08-08,Pineville,Louisiana,,32nd overall,2nd round,Seattle SuperSonics,1998,SEA,26.0,208.28,97.52228,2005-06,8571429.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
4484,Rashard Lewis,16,1999,2014,1979-08-08,Pineville,Louisiana,,32nd overall,2nd round,Seattle SuperSonics,1998,SEA,27.0,208.28,104.32616,2006-07,9350649.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
4485,Rashard Lewis,16,1999,2014,1979-08-08,Pineville,Louisiana,,32nd overall,2nd round,Seattle SuperSonics,1998,ORL,28.0,208.28,104.32616,2007-08,14880000.0,Orlando,Florida,Orlando Magic
4486,Rashard Lewis,16,1999,2014,1979-08-08,Pineville,Louisiana,,32nd overall,2nd round,Seattle SuperSonics,1998,ORL,29.0,208.28,104.32616,2008-09,16447871.0,Orlando,Florida,Orlando Magic
4487,Rashard Lewis,16,1999,2014,1979-08-08,Pineville,Louisiana,,32nd overall,2nd round,Seattle SuperSonics,1998,ORL,30.0,208.28,104.32616,2009-10,18876000.0,Orlando,Florida,Orlando Magic
4488,Rashard Lewis,16,1999,2014,1979-08-08,Pineville,Louisiana,,32nd overall,2nd round,Seattle SuperSonics,1998,WAS,31.0,208.28,104.32616,2010-11,19573711.0,Washington DC,Washington DC,Washington Wizards
4489,Rashard Lewis,16,1999,2014,1979-08-08,Pineville,Louisiana,,32nd overall,2nd round,Seattle SuperSonics,1998,WAS,32.0,208.28,104.32616,2011-12,21136631.0,Washington DC,Washington DC,Washington Wizards
4490,Rashard Lewis,16,1999,2014,1979-08-08,Pineville,Louisiana,,32nd overall,2nd round,Seattle SuperSonics,1998,MIA,33.0,208.28,104.32616,2012-13,15052181.0,Miami,Florida,Miami Heat
4491,Rashard Lewis,16,1999,2014,1979-08-08,Pineville,Louisiana,,32nd overall,2nd round,Seattle SuperSonics,1998,MIA,34.0,208.28,106.59412,2013-14,1399507.0,Miami,Florida,Miami Heat
12307,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,MIN,24.0,213.36,112.490816,1999-00,1050000.0,Minneapolis,Minnesota,Minnesota Timberwolves
12308,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,MIN,25.0,213.36,113.398,2000-01,,Minneapolis,Minnesota,Minnesota Timberwolves
12309,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,MIN,26.0,213.36,112.490816,2001-02,,Minneapolis,Minnesota,Minnesota Timberwolves
12310,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,MIN,27.0,213.36,112.490816,2002-03,,Minneapolis,Minnesota,Minnesota Timberwolves
12311,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,SAS,28.0,213.36,112.490816,2003-04,,San Antonio,Texas,San Antonio Spurs
12312,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,SAS,29.0,213.36,115.66596,2004-05,,San Antonio,Texas,San Antonio Spurs
12313,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,SAS,30.0,213.36,115.66596,2005-06,,San Antonio,Texas,San Antonio Spurs
12314,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,TOR,31.0,213.36,115.66596,2006-07,,Toronto,Canada,Toronto Raptors
12315,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,TOR,32.0,213.36,115.66596,2007-08,,Toronto,Canada,Toronto Raptors
12316,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,IND,33.0,213.36,115.66596,2008-09,,Indianapolis,Indiana,Indiana Pacers
12317,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,TOR,34.0,213.36,115.66596,2009-10,,Toronto,Canada,Toronto Raptors
8516,Rasual Butler,13,2003,2016,1979-05-23,Philadelphia,Pennsylvania,La Salle University,53rd overall,2nd round,Miami Heat,2002,MIA,24.0,200.66,92.98636,2002-03,349458.0,Miami,Florida,Miami Heat
8517,Rasual Butler,13,2003,2016,1979-05-23,Philadelphia,Pennsylvania,La Salle University,53rd overall,2nd round,Miami Heat,2002,MIA,25.0,200.66,92.98636,2003-04,563679.0,Miami,Florida,Miami Heat
8518,Rasual Butler,13,2003,2016,1979-05-23,Philadelphia,Pennsylvania,La Salle University,53rd overall,2nd round,Miami Heat,2002,MIA,26.0,200.66,92.98636,2004-05,1200000.0,Miami,Florida,Miami Heat
8519,Rasual Butler,13,2003,2016,1979-05-23,Philadelphia,Pennsylvania,La Salle University,53rd overall,2nd round,Miami Heat,2002,NOK,27.0,200.66,92.98636,2005-06,1300000.0,New Orleans,Louisiana,New Orleans Pelicans
8520,Rasual Butler,13,2003,2016,1979-05-23,Philadelphia,Pennsylvania,La Salle University,53rd overall,2nd round,Miami Heat,2002,NOK,28.0,200.66,92.98636,2006-07,3000000.0,New Orleans,Louisiana,New Orleans Pelicans
8521,Rasual Butler,13,2003,2016,1979-05-23,Philadelphia,Pennsylvania,La Salle University,53rd overall,2nd round,Miami Heat,2002,NOH,29.0,200.66,92.98636,2007-08,3315000.0,New Orleans,Louisiana,New Orleans Pelicans
8522,Rasual Butler,13,2003,2016,1979-05-23,Philadelphia,Pennsylvania,La Salle University,53rd overall,2nd round,Miami Heat,2002,NOH,30.0,200.66,92.98636,2008-09,3630000.0,New Orleans,Louisiana,New Orleans Pelicans
8523,Rasual Butler,13,2003,2016,1979-05-23,Philadelphia,Pennsylvania,La Salle University,53rd overall,2nd round,Miami Heat,2002,LAC,31.0,200.66,92.98636,2009-10,3945000.0,Los Angeles,California,LA Clippers
8524,Rasual Butler,13,2003,2016,1979-05-23,Philadelphia,Pennsylvania,La Salle University,53rd overall,2nd round,Miami Heat,2002,CHI,32.0,200.66,97.52228,2010-11,2400000.0,Chicago,Illinois,Chicago Bulls
8525,Rasual Butler,13,2003,2016,1979-05-23,Philadelphia,Pennsylvania,La Salle University,53rd overall,2nd round,Miami Heat,2002,TOR,33.0,200.66,97.52228,2011-12,1229255.0,Toronto,Canada,Toronto Raptors
8526,Rasual Butler,13,2003,2016,1979-05-23,Philadelphia,Pennsylvania,La Salle University,53rd overall,2nd round,Miami Heat,2002,IND,35.0,200.66,97.52228,2013-14,1399507.0,Indianapolis,Indiana,Indiana Pacers
8527,Rasual Butler,13,2003,2016,1979-05-23,Philadelphia,Pennsylvania,La Salle University,53rd overall,2nd round,Miami Heat,2002,WAS,36.0,200.66,97.52228,2014-15,1448490.0,Washington DC,Washington DC,Washington Wizards
8528,Rasual Butler,13,2003,2016,1979-05-23,Philadelphia,Pennsylvania,La Salle University,53rd overall,2nd round,Miami Heat,2002,SAS,37.0,200.66,97.52228,2015-16,1499187.0,San Antonio,Texas,San Antonio Spurs
11004,Ratko Varda,1,2002,2002,1979-05-06,Bosanska Gradiska,Bosnia and Herzegovina,,,,,,DET,23.0,215.9,117.93392,2001-02,332817.0,Detroit,Michigan,Detroit Pistons
12449,Raul Lopez,2,2004,2005,1980-04-15,Vic,Spain,,24th overall,1st round,Utah Jazz,2001,UTA,24.0,182.88,72.57472,2003-04,621520.0,Salt Lake City,Utah,Utah Jazz
12450,Raul Lopez,2,2004,2005,1980-04-15,Vic,Spain,,24th overall,1st round,Utah Jazz,2001,UTA,25.0,182.88,79.3786,2004-05,997320.0,Salt Lake City,Utah,Utah Jazz
11062,Raul Neto,7,2016,2022,1992-05-19,Belo Horizonte,Brazil,,47th overall,2nd round,Atlanta Hawks,2013,UTA,24.0,185.42,81.19296800000001,2015-16,840000.0,Salt Lake City,Utah,Utah Jazz
11063,Raul Neto,7,2016,2022,1992-05-19,Belo Horizonte,Brazil,,47th overall,2nd round,Atlanta Hawks,2013,UTA,25.0,185.42,81.19296800000001,2016-17,877800.0,Salt Lake City,Utah,Utah Jazz
11064,Raul Neto,7,2016,2022,1992-05-19,Belo Horizonte,Brazil,,47th overall,2nd round,Atlanta Hawks,2013,UTA,26.0,185.42,81.19296800000001,2017-18,1471382.0,Salt Lake City,Utah,Utah Jazz
11065,Raul Neto,7,2016,2022,1992-05-19,Belo Horizonte,Brazil,,47th overall,2nd round,Atlanta Hawks,2013,UTA,27.0,185.42,81.19296800000001,2018-19,2100000.0,Salt Lake City,Utah,Utah Jazz
11066,Raul Neto,7,2016,2022,1992-05-19,Belo Horizonte,Brazil,,47th overall,2nd round,Atlanta Hawks,2013,PHI,28.0,185.42,81.64656,2019-20,1620564.0,Philadelphia,Pennsylvania,Philadelphia 76ers
6523,Rawle Alkins,1,2019,2019,1997-10-29,Brooklyn,New York,University of Arizona,,,,,CHI,21.0,195.58,102.0582,2018-19,77250.0,Chicago,Illinois,Chicago Bulls
11736,Rawle Marshall,2,2006,2007,1982-02-20,Georgetown,Guyana,"Ball State University, Oakland University",,,,,DAL,24.0,200.66,86.18248,2005-06,398762.0,Dallas,Texas,Dallas Mavericks
11737,Rawle Marshall,2,2006,2007,1982-02-20,Georgetown,Guyana,"Ball State University, Oakland University",,,,,IND,25.0,200.66,86.18248,2006-07,664209.0,Indianapolis,Indiana,Indiana Pacers
10688,Ray McCallum,3,2014,2016,1991-06-12,Madison,Wisconsin,University of Detroit Mercy,36th overall,2nd round,Sacramento Kings,2013,SAC,23.0,190.5,86.18248,2013-14,524616.0,Sacramento,California,Sacramento Kings
10689,Ray McCallum,3,2014,2016,1991-06-12,Madison,Wisconsin,University of Detroit Mercy,36th overall,2nd round,Sacramento Kings,2013,SAC,24.0,190.5,86.18248,2014-15,816482.0,Sacramento,California,Sacramento Kings
10690,Ray McCallum,3,2014,2016,1991-06-12,Madison,Wisconsin,University of Detroit Mercy,36th overall,2nd round,Sacramento Kings,2013,SAS,25.0,190.5,86.18248,2015-16,1076758.0,San Antonio,Texas,San Antonio Spurs
4284,Ray Spalding,2,2019,2021,1997-03-11,Louisville,Kentucky,University of Louisville,56th overall,2nd round,Philadelphia 76ers,2018,PHX,22.0,208.28,97.52228,2018-19,,Phoenix,Arizona,Phoenix Suns
9039,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,CHA,22.0,185.42,89.811216,2005-06,2847360.0,Charlotte,North Carolina,Charlotte Hornets
9040,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,CHA,22.0,185.42,89.811216,2005-06,2847360.0,Charlotte,North Carolina,Charlotte Hornets
9041,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,CHA,23.0,185.42,89.811216,2006-07,3060840.0,Charlotte,North Carolina,Charlotte Hornets
9042,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,CHA,23.0,185.42,89.811216,2006-07,3060840.0,Charlotte,North Carolina,Charlotte Hornets
9043,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,CHA,24.0,185.42,89.811216,2007-08,3274440.0,Charlotte,North Carolina,Charlotte Hornets
9044,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,CHA,24.0,185.42,89.811216,2007-08,3274440.0,Charlotte,North Carolina,Charlotte Hornets
9045,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,CHA,25.0,185.42,89.811216,2008-09,4148716.0,Charlotte,North Carolina,Charlotte Hornets
9046,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,CHA,25.0,185.42,89.811216,2008-09,4148716.0,Charlotte,North Carolina,Charlotte Hornets
9047,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,CHA,26.0,185.42,89.811216,2009-10,5501196.0,Charlotte,North Carolina,Charlotte Hornets
9048,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,CHA,26.0,185.42,89.811216,2009-10,5501196.0,Charlotte,North Carolina,Charlotte Hornets
9049,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,DEN,27.0,185.42,92.98636,2010-11,7500000.0,Denver,Colorado,Denver Nuggets
9050,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,POR,28.0,185.42,92.98636,2011-12,7560000.0,Portland,Oregon,Portland Trail Blazers
9051,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,NYK,29.0,185.42,92.98636,2012-13,4000000.0,New York,New York,New York Knicks
9052,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,NYK,30.0,185.42,92.98636,2013-14,4180000.0,New York,New York,New York Knicks
9053,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,DAL,31.0,185.42,92.98636,2014-15,4360000.0,Dallas,Texas,Dallas Mavericks
9054,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,DAL,32.0,185.42,92.98636,2015-16,4540000.0,Dallas,Texas,Dallas Mavericks
9055,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,LAC,33.0,185.42,92.98636,2016-17,1551659.0,Los Angeles,California,LA Clippers
9056,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,OKC,34.0,185.42,92.98636,2017-18,2328652.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
9057,Raymond Felton,14,2006,2019,1984-06-26,Marion,South Carolina,University of North Carolina,5th overall,1st round,Charlotte Bobcats,2005,OKC,35.0,185.42,92.98636,2018-19,2393887.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
10640,Reece Gaines,3,2004,2006,1981-01-07,Madison,Wisconsin,University of Louisville,15th overall,1st round,Orlando Magic,2003,ORL,23.0,198.12,92.98636,2003-04,1353120.0,Orlando,Florida,Orlando Magic
10641,Reece Gaines,3,2004,2006,1981-01-07,Madison,Wisconsin,University of Louisville,15th overall,1st round,Orlando Magic,2003,MIL,24.0,198.12,92.98636,2004-05,1454640.0,Milwaukee,Wisconsin,Milwaukee Bucks
10642,Reece Gaines,3,2004,2006,1981-01-07,Madison,Wisconsin,University of Louisville,15th overall,1st round,Orlando Magic,2003,MIL,25.0,198.12,92.98636,2005-06,1556160.0,Milwaukee,Wisconsin,Milwaukee Bucks
4722,Reggie Bullock,9,2014,2022,1991-03-16,Baltimore,Maryland,University of North Carolina,25th overall,1st round,Los Angeles Clippers,2013,LAC,23.0,200.66,92.98636,2013-14,1149000.0,Los Angeles,California,LA Clippers
4723,Reggie Bullock,9,2014,2022,1991-03-16,Baltimore,Maryland,University of North Carolina,25th overall,1st round,Los Angeles Clippers,2013,PHX,24.0,200.66,92.98636,2014-15,1200720.0,Phoenix,Arizona,Phoenix Suns
4724,Reggie Bullock,9,2014,2022,1991-03-16,Baltimore,Maryland,University of North Carolina,25th overall,1st round,Los Angeles Clippers,2013,DET,25.0,200.66,92.98636,2015-16,1252400.0,Detroit,Michigan,Detroit Pistons
4725,Reggie Bullock,9,2014,2022,1991-03-16,Baltimore,Maryland,University of North Carolina,25th overall,1st round,Los Angeles Clippers,2013,DET,26.0,200.66,92.98636,2016-17,2255644.0,Detroit,Michigan,Detroit Pistons
4726,Reggie Bullock,9,2014,2022,1991-03-16,Baltimore,Maryland,University of North Carolina,25th overall,1st round,Los Angeles Clippers,2013,DET,27.0,200.66,92.98636,2017-18,2500000.0,Detroit,Michigan,Detroit Pistons
4727,Reggie Bullock,9,2014,2022,1991-03-16,Baltimore,Maryland,University of North Carolina,25th overall,1st round,Los Angeles Clippers,2013,LAL,28.0,200.66,92.98636,2018-19,2500000.0,Los Angeles,California,Los Angeles Lakers
4728,Reggie Bullock,9,2014,2022,1991-03-16,Baltimore,Maryland,University of North Carolina,25th overall,1st round,Los Angeles Clippers,2013,NYK,29.0,198.12,92.98636,2019-20,4000000.0,New York,New York,New York Knicks
2244,Reggie Evans,13,2003,2015,1980-05-18,Pensacola,Florida,University of Iowa,,,,,SEA,23.0,203.2,111.13004,2002-03,349458.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
2245,Reggie Evans,13,2003,2015,1980-05-18,Pensacola,Florida,University of Iowa,,,,,SEA,24.0,203.2,111.13004,2003-04,700000.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
2246,Reggie Evans,13,2003,2015,1980-05-18,Pensacola,Florida,University of Iowa,,,,,SEA,25.0,203.2,111.13004,2004-05,880000.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
2247,Reggie Evans,13,2003,2015,1980-05-18,Pensacola,Florida,University of Iowa,,,,,DEN,26.0,203.2,111.13004,2005-06,1100000.0,Denver,Colorado,Denver Nuggets
2248,Reggie Evans,13,2003,2015,1980-05-18,Pensacola,Florida,University of Iowa,,,,,DEN,27.0,203.2,111.13004,2006-07,4000000.0,Denver,Colorado,Denver Nuggets
2249,Reggie Evans,13,2003,2015,1980-05-18,Pensacola,Florida,University of Iowa,,,,,PHI,28.0,203.2,111.13004,2007-08,4320000.0,Philadelphia,Pennsylvania,Philadelphia 76ers
2250,Reggie Evans,13,2003,2015,1980-05-18,Pensacola,Florida,University of Iowa,,,,,PHI,29.0,203.2,111.13004,2008-09,4640000.0,Philadelphia,Pennsylvania,Philadelphia 76ers
2251,Reggie Evans,13,2003,2015,1980-05-18,Pensacola,Florida,University of Iowa,,,,,TOR,30.0,203.2,111.13004,2009-10,4960000.0,Toronto,Canada,Toronto Raptors
2252,Reggie Evans,13,2003,2015,1980-05-18,Pensacola,Florida,University of Iowa,,,,,TOR,31.0,203.2,111.13004,2010-11,5080000.0,Toronto,Canada,Toronto Raptors
2253,Reggie Evans,13,2003,2015,1980-05-18,Pensacola,Florida,University of Iowa,,,,,LAC,32.0,203.2,111.13004,2011-12,1229255.0,Los Angeles,California,LA Clippers
2254,Reggie Evans,13,2003,2015,1980-05-18,Pensacola,Florida,University of Iowa,,,,,BKN,33.0,203.2,111.13004,2012-13,1622618.0,Brooklyn,New York,Brooklyn Nets
2255,Reggie Evans,13,2003,2015,1980-05-18,Pensacola,Florida,University of Iowa,,,,,SAC,34.0,203.2,111.13004,2013-14,1695636.0,Sacramento,California,Sacramento Kings
2256,Reggie Evans,13,2003,2015,1980-05-18,Pensacola,Florida,University of Iowa,,,,,SAC,35.0,203.2,111.13004,2014-15,1768654.0,Sacramento,California,Sacramento Kings
3697,Reggie Hearn,1,2018,2018,1991-08-14,Fort Wayne,Indiana,Northwestern University,,,,,DET,26.0,195.58,95.25432,2017-18,77250.0,Detroit,Michigan,Detroit Pistons
11827,Reggie Jackson,11,2012,2022,1990-04-16,Pordenone,Italy,Boston College,24th overall,1st round,Oklahoma City Thunder,2011,OKC,22.0,190.5,94.347136,2011-12,1156320.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
