,Player Name,Seasons in NBA,First Season Played,Last Season Played,Birthdate,Birth City,Birth State or Country,College Name,Draft Number Picked,Draft Round,Draft Team,Draft Year,Team (3 Letter),Age,Player Height,Player Weight,Season,Salary
12050,Zoran Dragic,1,2015,2015,1989-06-22,Ljubljana,Slovenia,,,,,,MIA,26.0,195.58,90.7184,2014-15,1756500.0
12051,Marko Milic,2,1998,1999,1977-05-07,Kranj,Slovenia,,33rd overall,2nd round,Philadelphia 76ers,1997,,,,,,
12052,Bostjan Nachbar,6,2003,2008,1980-07-03,Slovenj Gradec,Slovenia,,15th overall,1st round,Houston Rockets,2002,HOU,22.0,205.74,100.243832,2002-03,1224000.0
12053,Bostjan Nachbar,6,2003,2008,1980-07-03,Slovenj Gradec,Slovenia,,15th overall,1st round,Houston Rockets,2002,HOU,23.0,205.74,100.243832,2003-04,1396440.0
12054,Bostjan Nachbar,6,2003,2008,1980-07-03,Slovenj Gradec,Slovenia,,15th overall,1st round,Houston Rockets,2002,NOH,24.0,205.74,100.243832,2004-05,1493880.0
12055,Bostjan Nachbar,6,2003,2008,1980-07-03,Slovenj Gradec,Slovenia,,15th overall,1st round,Houston Rockets,2002,NJN,25.0,205.74,100.243832,2005-06,2500000.0
12056,Bostjan Nachbar,6,2003,2008,1980-07-03,Slovenj Gradec,Slovenia,,15th overall,1st round,Houston Rockets,2002,NJN,26.0,205.74,100.243832,2006-07,2500000.0
12057,Bostjan Nachbar,6,2003,2008,1980-07-03,Slovenj Gradec,Slovenia,,15th overall,1st round,Houston Rockets,2002,NJN,27.0,205.74,100.243832,2007-08,2500000.0
12058,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,MIN,24.0,213.36,112.490816,1999-00,1050000.0
12059,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,MIN,25.0,213.36,113.398,2000-01,
12060,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,MIN,26.0,213.36,112.490816,2001-02,
12061,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,MIN,27.0,213.36,112.490816,2002-03,
12062,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,SAS,28.0,213.36,112.490816,2003-04,
12063,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,SAS,29.0,213.36,115.66596,2004-05,
12064,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,SAS,30.0,213.36,115.66596,2005-06,
12065,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,TOR,31.0,213.36,115.66596,2006-07,
12066,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,TOR,32.0,213.36,115.66596,2007-08,
12067,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,IND,33.0,213.36,115.66596,2008-09,
12068,Rasho Nesterovic,12,1999,2010,1976-05-30,Ljubljana,Slovenia,,17th overall,1st round,Minnesota Timberwolves,1998,TOR,34.0,213.36,115.66596,2009-10,
12069,Uros Slokar,1,2007,2007,1983-05-14,Ljubljana,Slovenia,,58th overall,2nd round,Toronto Raptors,2005,TOR,24.0,208.28,107.954896,2006-07,412718.0
12070,Beno Udrih,13,2005,2017,1982-07-05,Celje,Slovenia,,28th overall,1st round,San Antonio Spurs,2004,SAS,22.0,190.5,90.7184,2004-05,841680.0
12071,Beno Udrih,13,2005,2017,1982-07-05,Celje,Slovenia,,28th overall,1st round,San Antonio Spurs,2004,SAS,23.0,190.5,90.7184,2005-06,904800.0
12072,Beno Udrih,13,2005,2017,1982-07-05,Celje,Slovenia,,28th overall,1st round,San Antonio Spurs,2004,SAS,24.0,190.5,90.7184,2006-07,967920.0
12073,Beno Udrih,13,2005,2017,1982-07-05,Celje,Slovenia,,28th overall,1st round,San Antonio Spurs,2004,SAC,25.0,190.5,92.98636,2007-08,2535445.0
12074,Beno Udrih,13,2005,2017,1982-07-05,Celje,Slovenia,,28th overall,1st round,San Antonio Spurs,2004,SAC,26.0,190.5,92.98636,2008-09,5585000.0
12075,Beno Udrih,13,2005,2017,1982-07-05,Celje,Slovenia,,28th overall,1st round,San Antonio Spurs,2004,SAC,27.0,190.5,92.98636,2009-10,6031800.0
12076,Beno Udrih,13,2005,2017,1982-07-05,Celje,Slovenia,,28th overall,1st round,San Antonio Spurs,2004,SAC,28.0,190.5,92.98636,2010-11,6478600.0
12077,Beno Udrih,13,2005,2017,1982-07-05,Celje,Slovenia,,28th overall,1st round,San Antonio Spurs,2004,MIL,29.0,190.5,92.079176,2011-12,6925400.0
12078,Beno Udrih,13,2005,2017,1982-07-05,Celje,Slovenia,,28th overall,1st round,San Antonio Spurs,2004,ORL,30.0,190.5,92.079176,2012-13,7810000.0
12079,Beno Udrih,13,2005,2017,1982-07-05,Celje,Slovenia,,28th overall,1st round,San Antonio Spurs,2004,MEM,31.0,190.5,95.25432,2013-14,1272279.0
12080,Beno Udrih,13,2005,2017,1982-07-05,Celje,Slovenia,,28th overall,1st round,San Antonio Spurs,2004,MEM,32.0,190.5,92.98636,2014-15,2077000.0
12081,Beno Udrih,13,2005,2017,1982-07-05,Celje,Slovenia,,28th overall,1st round,San Antonio Spurs,2004,MEM,33.0,190.5,92.98636,2015-16,2080465.0
12082,Beno Udrih,13,2005,2017,1982-07-05,Celje,Slovenia,,28th overall,1st round,San Antonio Spurs,2004,DET,34.0,190.5,92.98636,2016-17,980431.0
12083,Sasha Vujacic,10,2005,2017,1984-03-08,Maribor,Slovenia,,27th overall,1st round,Los Angeles Lakers,2004,LAL,21.0,200.66,87.543256,2004-05,846840.0
12084,Sasha Vujacic,10,2005,2017,1984-03-08,Maribor,Slovenia,,27th overall,1st round,Los Angeles Lakers,2004,LAL,22.0,200.66,88.45044,2005-06,910440.0
12085,Sasha Vujacic,10,2005,2017,1984-03-08,Maribor,Slovenia,,27th overall,1st round,Los Angeles Lakers,2004,LAL,23.0,200.66,88.45044,2006-07,973920.0
12086,Sasha Vujacic,10,2005,2017,1984-03-08,Maribor,Slovenia,,27th overall,1st round,Los Angeles Lakers,2004,LAL,24.0,200.66,92.98636,2007-08,1756951.0
12087,Sasha Vujacic,10,2005,2017,1984-03-08,Maribor,Slovenia,,27th overall,1st round,Los Angeles Lakers,2004,LAL,25.0,200.66,92.98636,2008-09,4524887.0
12088,Sasha Vujacic,10,2005,2017,1984-03-08,Maribor,Slovenia,,27th overall,1st round,Los Angeles Lakers,2004,LAL,26.0,200.66,92.98636,2009-10,5000000.0
12089,Sasha Vujacic,10,2005,2017,1984-03-08,Maribor,Slovenia,,27th overall,1st round,Los Angeles Lakers,2004,NJN,27.0,200.66,92.98636,2010-11,5475113.0
12090,Sasha Vujacic,10,2005,2017,1984-03-08,Maribor,Slovenia,,27th overall,1st round,Los Angeles Lakers,2004,LAC,30.0,200.66,92.98636,2013-14,69791.0
12091,Sasha Vujacic,10,2005,2017,1984-03-08,Maribor,Slovenia,,27th overall,1st round,Los Angeles Lakers,2004,NYK,32.0,200.66,88.45044,2015-16,1356146.0
12092,Sasha Vujacic,10,2005,2017,1984-03-08,Maribor,Slovenia,,27th overall,1st round,Los Angeles Lakers,2004,NYK,33.0,200.66,88.45044,2016-17,1410598.0
12093,Steve Nash,18,1997,2014,1974-02-07,Johannesburg,South Africa,Santa Clara University,15th overall,1st round,Phoenix Suns,1996,DAL,26.0,190.5,88.45044,1999-00,5500000.0
12094,Steve Nash,18,1997,2014,1974-02-07,Johannesburg,South Africa,Santa Clara University,15th overall,1st round,Phoenix Suns,1996,DAL,27.0,190.5,88.45044,2000-01,5500000.0
12095,Steve Nash,18,1997,2014,1974-02-07,Johannesburg,South Africa,Santa Clara University,15th overall,1st round,Phoenix Suns,1996,DAL,28.0,190.5,88.45044,2001-02,5750000.0
12096,Steve Nash,18,1997,2014,1974-02-07,Johannesburg,South Africa,Santa Clara University,15th overall,1st round,Phoenix Suns,1996,DAL,29.0,190.5,88.45044,2002-03,5750000.0
12097,Steve Nash,18,1997,2014,1974-02-07,Johannesburg,South Africa,Santa Clara University,15th overall,1st round,Phoenix Suns,1996,DAL,30.0,190.5,88.45044,2003-04,5750000.0
12098,Steve Nash,18,1997,2014,1974-02-07,Johannesburg,South Africa,Santa Clara University,15th overall,1st round,Phoenix Suns,1996,PHX,31.0,190.5,88.45044,2004-05,8750000.0
12099,Steve Nash,18,1997,2014,1974-02-07,Johannesburg,South Africa,Santa Clara University,15th overall,1st round,Phoenix Suns,1996,PHX,32.0,190.5,88.45044,2005-06,9625000.0
12100,Steve Nash,18,1997,2014,1974-02-07,Johannesburg,South Africa,Santa Clara University,15th overall,1st round,Phoenix Suns,1996,PHX,33.0,190.5,88.45044,2006-07,10500000.0
12101,Steve Nash,18,1997,2014,1974-02-07,Johannesburg,South Africa,Santa Clara University,15th overall,1st round,Phoenix Suns,1996,PHX,34.0,190.5,80.73937600000001,2007-08,11375000.0
12102,Steve Nash,18,1997,2014,1974-02-07,Johannesburg,South Africa,Santa Clara University,15th overall,1st round,Phoenix Suns,1996,PHX,35.0,190.5,80.73937600000001,2008-09,12250000.0
12103,Steve Nash,18,1997,2014,1974-02-07,Johannesburg,South Africa,Santa Clara University,15th overall,1st round,Phoenix Suns,1996,PHX,36.0,190.5,80.73937600000001,2009-10,13125000.0
12104,Steve Nash,18,1997,2014,1974-02-07,Johannesburg,South Africa,Santa Clara University,15th overall,1st round,Phoenix Suns,1996,PHX,37.0,190.5,80.73937600000001,2010-11,10310938.0
12105,Steve Nash,18,1997,2014,1974-02-07,Johannesburg,South Africa,Santa Clara University,15th overall,1st round,Phoenix Suns,1996,PHX,38.0,190.5,80.73937600000001,2011-12,11689062.0
12106,Steve Nash,18,1997,2014,1974-02-07,Johannesburg,South Africa,Santa Clara University,15th overall,1st round,Phoenix Suns,1996,LAL,39.0,190.5,80.73937600000001,2012-13,8900000.0
12107,Steve Nash,18,1997,2014,1974-02-07,Johannesburg,South Africa,Santa Clara University,15th overall,1st round,Phoenix Suns,1996,LAL,40.0,190.5,80.73937600000001,2013-14,9300500.0
12108,Deng Adel,1,2019,2019,1997-02-01,Juba,South Sudan,University of Louisville,,,,,CLE,22.0,200.66,90.7184,2018-19,
12109,Manute Bol,10,1986,1995,1962-10-16,Gogrial,South Sudan,University of Bridgeport,97th overall,5th round,San Diego Clippers,1983,,,,,,
12110,Luol Deng,15,2005,2019,1985-04-16,Wau,South Sudan,Duke University,7th overall,1st round,Phoenix Suns,2004,CHI,20.0,203.2,99.79024,2004-05,2273400.0
12111,Luol Deng,15,2005,2019,1985-04-16,Wau,South Sudan,Duke University,7th overall,1st round,Phoenix Suns,2004,CHI,21.0,205.74,99.79024,2005-06,2443920.0
12112,Luol Deng,15,2005,2019,1985-04-16,Wau,South Sudan,Duke University,7th overall,1st round,Phoenix Suns,2004,CHI,22.0,205.74,99.79024,2006-07,2614440.0
12113,Luol Deng,15,2005,2019,1985-04-16,Wau,South Sudan,Duke University,7th overall,1st round,Phoenix Suns,2004,CHI,23.0,205.74,99.79024,2007-08,3320339.0
12114,Luol Deng,15,2005,2019,1985-04-16,Wau,South Sudan,Duke University,7th overall,1st round,Phoenix Suns,2004,CHI,24.0,205.74,99.79024,2008-09,9385000.0
12115,Luol Deng,15,2005,2019,1985-04-16,Wau,South Sudan,Duke University,7th overall,1st round,Phoenix Suns,2004,CHI,25.0,205.74,99.79024,2009-10,10370425.0
12116,Luol Deng,15,2005,2019,1985-04-16,Wau,South Sudan,Duke University,7th overall,1st round,Phoenix Suns,2004,CHI,26.0,205.74,99.79024,2010-11,11345000.0
12117,Luol Deng,15,2005,2019,1985-04-16,Wau,South Sudan,Duke University,7th overall,1st round,Phoenix Suns,2004,CHI,27.0,205.74,99.79024,2011-12,12325000.0
12118,Luol Deng,15,2005,2019,1985-04-16,Wau,South Sudan,Duke University,7th overall,1st round,Phoenix Suns,2004,CHI,28.0,205.74,99.79024,2012-13,13326700.0
12119,Luol Deng,15,2005,2019,1985-04-16,Wau,South Sudan,Duke University,7th overall,1st round,Phoenix Suns,2004,CLE,29.0,205.74,99.79024,2013-14,14312125.0
12120,Luol Deng,15,2005,2019,1985-04-16,Wau,South Sudan,Duke University,7th overall,1st round,Phoenix Suns,2004,MIA,30.0,205.74,99.79024,2014-15,9714461.0
12121,Luol Deng,15,2005,2019,1985-04-16,Wau,South Sudan,Duke University,7th overall,1st round,Phoenix Suns,2004,MIA,31.0,205.74,99.79024,2015-16,10151612.0
12122,Luol Deng,15,2005,2019,1985-04-16,Wau,South Sudan,Duke University,7th overall,1st round,Phoenix Suns,2004,LAL,32.0,205.74,99.79024,2016-17,18000000.0
12123,Luol Deng,15,2005,2019,1985-04-16,Wau,South Sudan,Duke University,7th overall,1st round,Phoenix Suns,2004,LAL,33.0,205.74,99.79024,2017-18,17190000.0
12124,Luol Deng,15,2005,2019,1985-04-16,Wau,South Sudan,Duke University,7th overall,1st round,Phoenix Suns,2004,MIN,34.0,205.74,107.501304,2018-19,16747954.0
12125,Deng Gai,1,2006,2006,1982-03-22,Wau,South Sudan,Fairfield University,,,,,PHI,24.0,205.74,113.398,2005-06,92396.0
12126,Thon Maker,5,2017,2021,1997-02-25,Wau,South Sudan,,10th overall,1st round,Milwaukee Bucks,2016,MIL,20.0,215.9,101.151016,2016-17,2568600.0
12127,Thon Maker,5,2017,2021,1997-02-25,Wau,South Sudan,,10th overall,1st round,Milwaukee Bucks,2016,MIL,21.0,215.9,101.151016,2017-18,3086784.0
12128,Thon Maker,5,2017,2021,1997-02-25,Wau,South Sudan,,10th overall,1st round,Milwaukee Bucks,2016,DET,22.0,215.9,100.243832,2018-19,3639636.0
12129,Thon Maker,5,2017,2021,1997-02-25,Wau,South Sudan,,10th overall,1st round,Milwaukee Bucks,2016,DET,23.0,213.36,100.243832,2019-20,3569643.0
12130,Alex Abrines,3,2017,2019,1993-08-01,Palma de Mallorca,Spain,,32nd overall,2nd round,Oklahoma City Thunder,2013,OKC,23.0,198.12,86.18248,2016-17,5994764.0
12131,Alex Abrines,3,2017,2019,1993-08-01,Palma de Mallorca,Spain,,32nd overall,2nd round,Oklahoma City Thunder,2013,OKC,24.0,198.12,86.18248,2017-18,5725000.0
12132,Alex Abrines,3,2017,2019,1993-08-01,Palma de Mallorca,Spain,,32nd overall,2nd round,Oklahoma City Thunder,2013,OKC,25.0,198.12,90.7184,2018-19,5455236.0
12133,Santi Aldama,1,2022,2022,2001-01-10,Las Palmas,Spain,,,,,,,,,,,
12134,Wallace Bryant,3,1984,1986,1959-07-14,Madrid,Spain,University of San Francisco,30th overall,2nd round,Chicago Bulls,1982,,,,,,
12135,Jose Calderon,14,2006,2019,1981-09-28,Villanueva de la Serena,Spain,,,,,,TOR,24.0,190.5,95.25432,2005-06,2190000.0
12136,Jose Calderon,14,2006,2019,1981-09-28,Villanueva de la Serena,Spain,,,,,,TOR,25.0,190.5,95.25432,2006-07,2333334.0
12137,Jose Calderon,14,2006,2019,1981-09-28,Villanueva de la Serena,Spain,,,,,,TOR,26.0,190.5,95.25432,2007-08,2471604.0
12138,Jose Calderon,14,2006,2019,1981-09-28,Villanueva de la Serena,Spain,,,,,,TOR,27.0,190.5,95.25432,2008-09,7438018.0
12139,Jose Calderon,14,2006,2019,1981-09-28,Villanueva de la Serena,Spain,,,,,,TOR,28.0,190.5,95.25432,2009-10,8219009.0
12140,Jose Calderon,14,2006,2019,1981-09-28,Villanueva de la Serena,Spain,,,,,,TOR,29.0,190.5,95.25432,2010-11,9000000.0
12141,Jose Calderon,14,2006,2019,1981-09-28,Villanueva de la Serena,Spain,,,,,,TOR,30.0,190.5,95.707912,2011-12,9780992.0
12142,Jose Calderon,14,2006,2019,1981-09-28,Villanueva de la Serena,Spain,,,,,,DET,31.0,190.5,95.707912,2012-13,11046591.0
12143,Jose Calderon,14,2006,2019,1981-09-28,Villanueva de la Serena,Spain,,,,,,DAL,32.0,190.5,95.707912,2013-14,6791570.0
12144,Jose Calderon,14,2006,2019,1981-09-28,Villanueva de la Serena,Spain,,,,,,NYK,33.0,190.5,90.7184,2014-15,7097191.0
12145,Jose Calderon,14,2006,2019,1981-09-28,Villanueva de la Serena,Spain,,,,,,NYK,34.0,190.5,90.7184,2015-16,7402812.0
12146,Jose Calderon,14,2006,2019,1981-09-28,Villanueva de la Serena,Spain,,,,,,ATL,35.0,190.5,90.7184,2016-17,7708427.0
12147,Jose Calderon,14,2006,2019,1981-09-28,Villanueva de la Serena,Spain,,,,,,CLE,36.0,190.5,90.7184,2017-18,2328652.0
12148,Jose Calderon,14,2006,2019,1981-09-28,Villanueva de la Serena,Spain,,,,,,DET,37.0,190.5,90.7184,2018-19,2393887.0
12149,Victor Claver,3,2013,2015,1988-08-30,Valencia,Spain,,22nd overall,1st round,Portland Trail Blazers,2009,POR,24.0,205.74,101.604608,2012-13,1254720.0
12150,Victor Claver,3,2013,2015,1988-08-30,Valencia,Spain,,22nd overall,1st round,Portland Trail Blazers,2009,POR,25.0,205.74,101.604608,2013-14,1311240.0
12151,Victor Claver,3,2013,2015,1988-08-30,Valencia,Spain,,22nd overall,1st round,Portland Trail Blazers,2009,POR,26.0,205.74,101.604608,2014-15,1370000.0
12152,Rudy Fernandez,4,2009,2012,1985-04-04,Palma de Mallorca,Spain,,24th overall,1st round,Phoenix Suns,2007,POR,24.0,198.12,83.91452,2008-09,1084080.0
12153,Rudy Fernandez,4,2009,2012,1985-04-04,Palma de Mallorca,Spain,,24th overall,1st round,Phoenix Suns,2007,POR,25.0,198.12,83.91452,2009-10,1165320.0
12154,Rudy Fernandez,4,2009,2012,1985-04-04,Palma de Mallorca,Spain,,24th overall,1st round,Phoenix Suns,2007,POR,26.0,198.12,83.91452,2010-11,1246680.0
12155,Rudy Fernandez,4,2009,2012,1985-04-04,Palma de Mallorca,Spain,,24th overall,1st round,Phoenix Suns,2007,DEN,27.0,198.12,83.91452,2011-12,2180443.0
12156,Jorge Garbajosa,2,2007,2008,1977-12-19,Madrid,Spain,,,,,,TOR,29.0,205.74,111.13004,2006-07,3750000.0
12157,Jorge Garbajosa,2,2007,2008,1977-12-19,Madrid,Spain,,,,,,TOR,30.0,205.74,111.13004,2007-08,4000000.0
12158,Usman Garuba,1,2022,2022,2002-03-09,Azuqueca de Henares,Spain,,,,,,,,,,,
12159,Marc Gasol,13,2009,2021,1985-01-29,Barcelona,Spain,,48th overall,2nd round,Los Angeles Lakers,2007,MEM,24.0,215.9,120.20188,2008-09,3093333.0
12160,Marc Gasol,13,2009,2021,1985-01-29,Barcelona,Spain,,48th overall,2nd round,Los Angeles Lakers,2007,MEM,25.0,215.9,120.20188,2009-10,3240000.0
12161,Marc Gasol,13,2009,2021,1985-01-29,Barcelona,Spain,,48th overall,2nd round,Los Angeles Lakers,2007,MEM,26.0,215.9,120.20188,2010-11,3480000.0
12162,Marc Gasol,13,2009,2021,1985-01-29,Barcelona,Spain,,48th overall,2nd round,Los Angeles Lakers,2007,MEM,27.0,215.9,120.20188,2011-12,12922194.0
12163,Marc Gasol,13,2009,2021,1985-01-29,Barcelona,Spain,,48th overall,2nd round,Los Angeles Lakers,2007,MEM,28.0,215.9,120.20188,2012-13,13891359.0
12164,Marc Gasol,13,2009,2021,1985-01-29,Barcelona,Spain,,48th overall,2nd round,Los Angeles Lakers,2007,MEM,29.0,215.9,120.20188,2013-14,14860523.0
12165,Marc Gasol,13,2009,2021,1985-01-29,Barcelona,Spain,,48th overall,2nd round,Los Angeles Lakers,2007,MEM,30.0,215.9,120.20188,2014-15,15829688.0
12166,Marc Gasol,13,2009,2021,1985-01-29,Barcelona,Spain,,48th overall,2nd round,Los Angeles Lakers,2007,MEM,31.0,215.9,115.66596,2015-16,19689000.0
12167,Marc Gasol,13,2009,2021,1985-01-29,Barcelona,Spain,,48th overall,2nd round,Los Angeles Lakers,2007,MEM,32.0,215.9,115.66596,2016-17,21165675.0
12168,Marc Gasol,13,2009,2021,1985-01-29,Barcelona,Spain,,48th overall,2nd round,Los Angeles Lakers,2007,MEM,33.0,215.9,115.66596,2017-18,22642350.0
12169,Marc Gasol,13,2009,2021,1985-01-29,Barcelona,Spain,,48th overall,2nd round,Los Angeles Lakers,2007,TOR,34.0,215.9,115.66596,2018-19,24119025.0
12170,Marc Gasol,13,2009,2021,1985-01-29,Barcelona,Spain,,48th overall,2nd round,Los Angeles Lakers,2007,TOR,35.0,210.82,115.66596,2019-20,25595700.0
12171,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,MEM,21.0,213.36,102.965384,2001-02,2970840.0
12172,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,MEM,22.0,213.36,102.965384,2002-03,3193680.0
12173,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,MEM,23.0,213.36,108.86208,2003-04,2618395.0
12174,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,MEM,24.0,213.36,108.86208,2004-05,4318481.0
12175,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,MEM,25.0,213.36,108.86208,2005-06,10993000.0
12176,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,MEM,26.0,213.36,117.93392,2006-07,12364000.0
12177,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,LAL,27.0,213.36,113.398,2007-08,13735000.0
12178,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,LAL,28.0,213.36,113.398,2008-09,15106000.0
12179,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,LAL,29.0,213.36,113.398,2009-10,16452000.0
12180,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,LAL,30.0,213.36,113.398,2010-11,17823000.0
12181,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,LAL,31.0,213.36,113.398,2011-12,18714150.0
12182,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,LAL,32.0,213.36,113.398,2012-13,19000000.0
12183,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,LAL,33.0,213.36,113.398,2013-14,19285850.0
12184,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,CHI,34.0,213.36,113.398,2014-15,7128000.0
12185,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,CHI,35.0,213.36,113.398,2015-16,7448760.0
12186,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,SAS,36.0,213.36,113.398,2016-17,15500000.0
12187,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,SAS,37.0,213.36,113.398,2017-18,16000000.0
12188,Pau Gasol,18,2002,2019,1980-07-06,Barcelona,Spain,,3rd overall,1st round,Atlanta Hawks,2001,MIL,38.0,213.36,113.398,2018-19,16800000.0
12189,Juancho Hernangomez,6,2017,2022,1995-09-28,Madrid,Spain,,,,,,DEN,21.0,205.74,104.32616,2016-17,
12190,Juancho Hernangomez,6,2017,2022,1995-09-28,Madrid,Spain,,,,,,DEN,22.0,205.74,104.32616,2017-18,
12191,Juancho Hernangomez,6,2017,2022,1995-09-28,Madrid,Spain,,,,,,DEN,23.0,205.74,104.32616,2018-19,
12192,Juancho Hernangomez,6,2017,2022,1995-09-28,Madrid,Spain,,,,,,MIN,24.0,205.74,97.068688,2019-20,
12193,Willy Hernangomez,6,2017,2022,1994-05-27,Madrid,Spain,,35th overall,2nd round,Philadelphia 76ers,2015,NYK,23.0,210.82,108.86208,2016-17,1375000.0
12194,Willy Hernangomez,6,2017,2022,1994-05-27,Madrid,Spain,,35th overall,2nd round,Philadelphia 76ers,2015,CHA,24.0,210.82,108.86208,2017-18,1435750.0
12195,Willy Hernangomez,6,2017,2022,1994-05-27,Madrid,Spain,,35th overall,2nd round,Philadelphia 76ers,2015,CHA,25.0,210.82,108.86208,2018-19,1496500.0
12196,Willy Hernangomez,6,2017,2022,1994-05-27,Madrid,Spain,,35th overall,2nd round,Philadelphia 76ers,2015,CHA,26.0,210.82,113.398,2019-20,1676735.0
12197,Raul Lopez,2,2004,2005,1980-04-15,Vic,Spain,,24th overall,1st round,Utah Jazz,2001,UTA,24.0,182.88,72.57472,2003-04,621520.0
12198,Raul Lopez,2,2004,2005,1980-04-15,Vic,Spain,,24th overall,1st round,Utah Jazz,2001,UTA,25.0,182.88,79.3786,2004-05,997320.0
12199,Fernando Martin,1,1987,1987,1962-03-25,Madrid,Spain,,38th overall,2nd round,New Jersey Nets,1985,,,,,,
12200,Juan Carlos Navarro,1,2008,2008,1980-06-13,Sant Feliu de Llobregat,Spain,,40th overall,2nd round,Washington Wizards,2002,MEM,28.0,190.5,77.11064,2007-08,538090.0
12201,Sergio Rodriguez,5,2007,2017,1986-06-12,Tenerife,Spain,,27th overall,1st round,Phoenix Suns,2006,POR,21.0,190.5,76.203456,2006-07,912000.0
12202,Sergio Rodriguez,5,2007,2017,1986-06-12,Tenerife,Spain,,27th overall,1st round,Phoenix Suns,2006,POR,22.0,190.5,76.203456,2007-08,817000.0
12203,Sergio Rodriguez,5,2007,2017,1986-06-12,Tenerife,Spain,,27th overall,1st round,Phoenix Suns,2006,POR,23.0,190.5,79.83219199999998,2008-09,1048800.0
12204,Sergio Rodriguez,5,2007,2017,1986-06-12,Tenerife,Spain,,27th overall,1st round,Phoenix Suns,2006,NYK,24.0,190.5,79.83219199999998,2009-10,1892035.0
12205,Sergio Rodriguez,5,2007,2017,1986-06-12,Tenerife,Spain,,27th overall,1st round,Phoenix Suns,2006,PHI,31.0,190.5,79.83219199999998,2016-17,6800000.0
12206,Ricky Rubio,11,2012,2022,1990-10-21,El Masnou,Spain,,5th overall,1st round,Minnesota Timberwolves,2009,MIN,21.0,193.04,81.64656,2011-12,3480120.0
12207,Ricky Rubio,11,2012,2022,1990-10-21,El Masnou,Spain,,5th overall,1st round,Minnesota Timberwolves,2009,MIN,22.0,193.04,81.64656,2012-13,3741120.0
12208,Ricky Rubio,11,2012,2022,1990-10-21,El Masnou,Spain,,5th overall,1st round,Minnesota Timberwolves,2009,MIN,23.0,193.04,83.91452,2013-14,4002120.0
12209,Ricky Rubio,11,2012,2022,1990-10-21,El Masnou,Spain,,5th overall,1st round,Minnesota Timberwolves,2009,MIN,24.0,193.04,87.089664,2014-15,5070686.0
12210,Ricky Rubio,11,2012,2022,1990-10-21,El Masnou,Spain,,5th overall,1st round,Minnesota Timberwolves,2009,MIN,25.0,193.04,87.996848,2015-16,12700000.0
